TOPPID,Date,Longitude,Latitude,Region,Season
5120082,31-Aug-2020,5.45832,62.5112,1,4
5120082,01-Sep-2020,4.219555288,62.53951147,1,1
5120082,02-Sep-2020,3.283170695,62.35713406,1,1
5120082,03-Sep-2020,3.406973613,62.17204057,1,1
5120082,04-Sep-2020,3.991839924,62.16539812,1,1
5120082,05-Sep-2020,4.527116257,62.26496947,1,1
5120082,06-Sep-2020,4.71648854,62.35981897,1,1
5120082,07-Sep-2020,4.676654661,62.37184381,1,1
5120082,08-Sep-2020,4.511003349,62.35504063,1,1
5120082,09-Sep-2020,4.350936393,62.33765578,1,1
5120082,10-Sep-2020,4.281699581,62.32722522,1,1
5120082,11-Sep-2020,4.216072995,62.36183658,1,1
5120082,12-Sep-2020,3.921829531,62.36266401,1,1
5120082,13-Sep-2020,3.440003047,62.25836644,1,1
5120082,14-Sep-2020,3.119520047,62.02012744,1,1
5120082,15-Sep-2020,3.217158814,61.7675175,1,1
5120082,16-Sep-2020,3.731082777,61.61298306,1,1
5120082,17-Sep-2020,4.243604654,61.51268607,1,1
5120082,18-Sep-2020,4.381222418,61.33679858,1,1
5120082,19-Sep-2020,4.392803879,60.96425667,1,1
5120082,20-Sep-2020,4.435789236,60.45757121,1,1
5120082,21-Sep-2020,4.496791645,59.89281248,1,1
5120082,22-Sep-2020,4.598876142,59.32091019,1,1
5120082,23-Sep-2020,4.78617092,58.72810932,1,1
5120082,24-Sep-2020,5.286331387,58.17342562,1,1
5120082,25-Sep-2020,6.089572764,57.77835939,1,1
5120082,26-Sep-2020,7.003232862,57.60843358,1,1
5120082,27-Sep-2020,7.928922121,57.64301398,1,1
5120082,28-Sep-2020,8.826644984,57.81690927,1,1
5120082,29-Sep-2020,9.729011216,57.98520421,0,1
5120082,30-Sep-2020,10.56463829,58.03260769,0,1
5120082,01-Oct-2020,11.05052809,58.07116189,0,1
5120082,02-Oct-2020,11.02767993,58.19308047,0,1
5120082,03-Oct-2020,10.64624423,58.30192843,0,1
5120082,04-Oct-2020,10.168786772,58.26876159,0,1
5120082,05-Oct-2020,9.69500921,58.1614542,1,1
5120082,06-Oct-2020,9.223785778,58.00401094,1,1
5120082,07-Oct-2020,8.765326792,57.74686229,1,1
5120082,08-Oct-2020,8.330026863,57.51250833,0,1
5120082,09-Oct-2020,7.925639603,57.40775944,0,1
5120082,10-Oct-2020,7.495943587,57.41174359,1,1
5120082,11-Oct-2020,7.054186107,57.41248599,1,1
5120082,12-Oct-2020,6.59760573,57.36867797,1,1
5120082,13-Oct-2020,6.110572913,57.25407309,1,1
5120082,14-Oct-2020,5.626865453,57.04851967,1,1
5120082,15-Oct-2020,5.212200791,56.79532935,1,1
5120082,16-Oct-2020,5.031885877,56.57114849,0,1
5120082,17-Oct-2020,5.142029848,56.47038424,0,1
5120082,18-Oct-2020,5.440506186,56.47587044,0,1
5120082,19-Oct-2020,5.777933054,56.52127052,0,1
5120082,20-Oct-2020,6.122567618,56.55329972,0,1
5120082,21-Oct-2020,6.477632319,56.57197305,0,1
5120082,22-Oct-2020,6.831130129,56.59494561,0,1
5120082,23-Oct-2020,7.120506589,56.65872985,0,1
5120082,24-Oct-2020,7.262798887,56.69572943,0,1
5120082,25-Oct-2020,7.267310657,56.75201719,0,1
5120082,26-Oct-2020,7.173484575,56.82687483,0,1
5120082,27-Oct-2020,7.052820034,56.89607975,0,1
5120082,28-Oct-2020,6.983812766,56.98201169,0,1
5120082,29-Oct-2020,6.960871401,57.0913943,0,1
5120082,30-Oct-2020,6.959903126,57.18869421,1,1
5120082,31-Oct-2020,7.005594669,57.20434409,1,1
5120082,01-Nov-2020,7.185955856,57.1333518,0,1
5120082,02-Nov-2020,7.577883762,57.04451556,0,1
5120082,03-Nov-2020,7.806878633,56.98118993,0,1
5120082,04-Nov-2020,7.319279085,56.9224464,0,1
5120082,05-Nov-2020,6.340650456,56.77724305,0,1
5120082,06-Nov-2020,5.399660634,56.47106537,0,1
5120082,07-Nov-2020,4.570148709,56.032789,0,1
5120082,08-Nov-2020,3.736050663,55.46880722,0,1
5120082,09-Nov-2020,3.131892935,54.8432977,0,1
5120082,10-Nov-2020,2.944777315,54.25467702,0,1
5120082,11-Nov-2020,3.258188715,53.78504887,0,1
5120082,12-Nov-2020,3.963818958,53.58588659,0,1
5120082,13-Nov-2020,4.746441897,53.93215499,0,1
5120082,14-Nov-2020,5.199159235,55.08064109,0,1
5120082,15-Nov-2020,4.931262307,57.02618815,1,1
5120082,16-Nov-2020,3.121306854,59.10386891,1,1
5120082,17-Nov-2020,-0.5275308307,60.21468194,0,1
5120082,18-Nov-2020,-4.889296512,59.73080942,0,1
5120082,19-Nov-2020,-9.307077526,57.78580625,0,1
5120082,20-Nov-2020,-13.18992681,54.81407858,0,1
5120082,21-Nov-2020,-15.41298905,51.5959462,5,1
5120082,22-Nov-2020,-15.66078007,49.10467637,5,1
5120082,23-Nov-2020,-15.26324536,47.88147784,5,1
5120082,24-Nov-2020,-15.39730349,47.73196221,5,1
5120082,25-Nov-2020,-16.59418456,48.09025131,5,1
5120082,26-Nov-2020,-18.20971111,48.50216822,5,1
5120082,27-Nov-2020,-19.85464294,48.81621856,5,1
5120082,28-Nov-2020,-21.55071129,48.97179679,0,1
5120082,29-Nov-2020,-23.12000628,48.89700219,0,1
5120082,30-Nov-2020,-24.3220506,48.66790262,0,1
5120082,01-Dec-2020,-25.38739233,48.40794464,0,2
5120082,02-Dec-2020,-26.40946059,48.22700993,0,2
5120082,03-Dec-2020,-27.34778255,48.1220117,0,2
5120082,04-Dec-2020,-28.31413283,48.04422406,0,2
5120082,05-Dec-2020,-29.4737516,47.95545646,0,2
5120082,06-Dec-2020,-30.74274611,47.72140903,0,2
5120082,07-Dec-2020,-32.02641785,47.25651506,0,2
5120082,08-Dec-2020,-33.31375618,46.52884651,2,2
5120082,09-Dec-2020,-34.58815566,45.58567283,2,2
5120082,10-Dec-2020,-35.78894393,44.62417918,2,2
5120082,11-Dec-2020,-36.80327249,43.87582252,2,2
5120082,12-Dec-2020,-37.68292317,43.39422465,2,2
5120082,13-Dec-2020,-38.39738402,43.04717462,2,2
5120082,14-Dec-2020,-38.7294468,42.72566747,2,2
5120082,15-Dec-2020,-38.72321854,42.51709699,2,2
5120082,16-Dec-2020,-38.42855992,42.50527105,2,2
5120082,17-Dec-2020,-38.39979891,42.68061097,2,2
5120082,18-Dec-2020,-39.06277937,42.79836758,2,2
5120082,19-Dec-2020,-39.60964665,42.69634402,2,2
5120082,20-Dec-2020,-39.15312637,42.5090508,2,2
5120082,21-Dec-2020,-38.47543939,42.54366373,2,2
5120082,22-Dec-2020,-38.6189012,42.73807939,2,2
5120082,23-Dec-2020,-39.18963111,42.84106023,2,2
5120082,24-Dec-2020,-39.55334534,42.8089586,2,2
5120082,25-Dec-2020,-39.59910564,42.70019178,2,2
5120082,26-Dec-2020,-39.25911987,42.63722394,2,2
5120082,27-Dec-2020,-38.71250181,42.73257349,2,2
5120082,28-Dec-2020,-38.48574729,43.00015113,2,2
5120082,29-Dec-2020,-38.96671611,43.2918665,2,2
5120082,30-Dec-2020,-39.69428576,43.37395171,2,2
5120082,31-Dec-2020,-40.28499455,43.22877663,2,2
5120082,01-Jan-2021,-40.81818923,42.96926567,2,2
5120082,02-Jan-2021,-41.24728828,42.67439592,2,2
5120082,03-Jan-2021,-41.42729845,42.42617075,2,2
5120082,04-Jan-2021,-41.08641262,42.30054682,2,2
5120082,05-Jan-2021,-40.67616592,42.29652672,2,2
5120082,06-Jan-2021,-40.52443519,42.17964657,2,2
5120082,07-Jan-2021,-40.17086043,41.88437191,2,2
5120082,08-Jan-2021,-39.16775911,41.58727655,2,2
5120082,09-Jan-2021,-38.10687404,41.47105069,2,2
5120082,10-Jan-2021,-37.79911024,41.4369445,2,2
5120082,11-Jan-2021,-38.04468723,41.38274097,2,2
5120082,12-Jan-2021,-38.3886321,41.33213011,2,2
5120082,13-Jan-2021,-38.61967552,41.3827725,2,2
5120082,14-Jan-2021,-38.82607421,41.58673091,2,2
5120082,15-Jan-2021,-39.07006921,41.91802765,2,2
5120082,16-Jan-2021,-39.25834567,42.33862608,2,2
5120082,17-Jan-2021,-39.41324345,42.79650622,2,2
5120082,18-Jan-2021,-39.59732165,43.21965501,2,2
5120082,19-Jan-2021,-39.68044296,43.60318191,2,2
5120082,20-Jan-2021,-39.74056298,43.97062385,2,2
5120082,21-Jan-2021,-40.20437147,44.30896382,2,2
5120082,22-Jan-2021,-40.70819019,44.49369758,2,2
5120082,23-Jan-2021,-40.74617468,44.57839975,2,2
5120082,24-Jan-2021,-40.65984955,44.58023469,2,2
5120082,25-Jan-2021,-40.94743004,44.35690456,2,2
5120082,26-Jan-2021,-41.50734043,43.9061091,2,2
5120082,27-Jan-2021,-42.15907457,43.31613684,2,2
5120082,28-Jan-2021,-42.76964773,42.67262995,2,2
5120082,29-Jan-2021,-43.3247379,42.05901745,2,2
5120082,30-Jan-2021,-43.661064,41.47475102,2,2
5120082,31-Jan-2021,-43.47064151,41.03632847,2,2
5120082,01-Feb-2021,-43.06947987,40.87580523,2,2
5120082,02-Feb-2021,-42.83118886,40.96433629,2,2
5120082,03-Feb-2021,-42.87018831,41.17202562,2,2
5120082,04-Feb-2021,-43.26273833,41.36198226,2,2
5120082,05-Feb-2021,-43.59754549,41.38022149,2,2
5120082,06-Feb-2021,-43.36683815,41.21479678,2,2
5120082,07-Feb-2021,-42.76709366,40.99128925,2,2
5120082,08-Feb-2021,-42.02735838,40.73574065,2,2
5120082,09-Feb-2021,-41.44810667,40.41674042,2,2
5120082,10-Feb-2021,-41.31480872,39.96878783,2,2
5120082,11-Feb-2021,-41.45479509,39.1624675,2,2
5120082,12-Feb-2021,-41.65408814,38.1193139,0,2
5120082,13-Feb-2021,-41.82490219,37.06329079,0,2
5120082,14-Feb-2021,-42.02633069,36.04269009,0,2
5120082,15-Feb-2021,-42.11058432,35.20122119,0,2
5120082,16-Feb-2021,-42.01241774,34.57496321,0,2
5120082,17-Feb-2021,-41.69540583,34.07805036,0,2
5120082,18-Feb-2021,-41.3308439,33.67991197,0,2
5120082,19-Feb-2021,-40.93549043,33.41793013,0,2
5120082,20-Feb-2021,-40.54142142,33.35632141,0,2
5120082,21-Feb-2021,-40.0615991,33.50955483,0,2
5120082,22-Feb-2021,-39.3827986,33.8293481,0,2
5120082,23-Feb-2021,-38.72403709,34.23351864,0,2
5120082,24-Feb-2021,-38.23541753,34.7402114,0,2
5120082,25-Feb-2021,-37.99938539,35.32155102,0,2
5120082,26-Feb-2021,-38.08914672,35.71312158,0,2
5120082,27-Feb-2021,-38.44816303,35.938523,0,2
5120082,28-Feb-2021,-38.97206214,36.13616999,0,2
5120082,01-Mar-2021,-39.54463817,36.23036653,0,3
5120082,02-Mar-2021,-40.12037618,36.27352603,0,3
5120082,03-Mar-2021,-40.65903279,36.44538374,0,3
5120082,04-Mar-2021,-41.25549765,36.76630816,0,3
5120082,05-Mar-2021,-41.82544357,37.16625201,0,3
5120082,06-Mar-2021,-42.38689705,37.69134239,0,3
5120082,07-Mar-2021,-43.03535849,38.3161383,0,3
5120082,08-Mar-2021,-43.83412105,38.96452753,0,3
5120082,09-Mar-2021,-44.6094817,39.57041335,2,3
5120082,10-Mar-2021,-45.2933073,40.07882801,2,3
5120082,11-Mar-2021,-45.97621731,40.4476846,2,3
5120082,12-Mar-2021,-46.55736055,40.49092356,2,3
5120082,13-Mar-2021,-46.60883361,40.28596296,2,3
5120082,14-Mar-2021,-45.87756599,40.12930508,2,3
5120082,15-Mar-2021,-45.1021584,40.22670881,2,3
5120082,16-Mar-2021,-45.14064488,40.49270643,2,3
5120082,17-Mar-2021,-45.8117979,40.77949873,2,3
5120082,18-Mar-2021,-46.87938544,41.05517685,2,3
5120082,19-Mar-2021,-48.15277495,41.18724284,2,3
5120082,20-Mar-2021,-49.28547258,41.10026575,0,3
5120082,21-Mar-2021,-49.89136181,40.92729781,0,3
5120082,22-Mar-2021,-49.79847233,40.82398345,0,3
5120082,23-Mar-2021,-49.51045581,40.83821868,0,3
5120082,24-Mar-2021,-49.50193987,40.96446584,0,3
5120082,25-Mar-2021,-49.77526858,41.17708437,0,3
5120082,26-Mar-2021,-50.15141811,41.46367175,0,3
5120082,27-Mar-2021,-50.40166636,41.7355228,0,3
5120082,28-Mar-2021,-50.50895576,41.98414612,0,3
5120082,29-Mar-2021,-50.89591973,42.147441,0,3
5120082,30-Mar-2021,-51.9172025,42.01848287,0,3
5120082,31-Mar-2021,-52.91800677,41.60847788,0,3
5120082,01-Apr-2021,-53.00177282,41.13755211,0,3
5120082,02-Apr-2021,-52.41381408,40.90142042,0,3
5120082,03-Apr-2021,-51.80843594,40.94960813,0,3
5120082,04-Apr-2021,-51.85081809,41.18084379,0,3
5120082,05-Apr-2021,-52.72473445,41.33310149,0,3
5120082,06-Apr-2021,-53.57699205,41.16101676,0,3
5120082,07-Apr-2021,-53.5034145,40.82961734,0,3
5120082,08-Apr-2021,-52.07789384,40.62963621,0,3
5120082,09-Apr-2021,-50.57806689,40.81977765,0,3
5120082,10-Apr-2021,-50.34696926,41.17357119,0,3
5120082,11-Apr-2021,-50.68062233,41.35899161,0,3
5120082,12-Apr-2021,-50.46360688,41.34771541,0,3
5120082,13-Apr-2021,-49.75233909,41.35519304,0,3
5120082,14-Apr-2021,-48.82004095,41.55108151,2,3
5120082,15-Apr-2021,-47.94714745,41.93717689,2,3
5120082,16-Apr-2021,-47.28740197,42.30090677,2,3
5120082,17-Apr-2021,-46.40626131,42.48500175,2,3
5120082,18-Apr-2021,-44.78812538,42.54707117,2,3
5120082,19-Apr-2021,-43.13442262,42.72638619,2,3
5120082,20-Apr-2021,-42.4142097,43.00971081,2,3
5120082,21-Apr-2021,-42.33937789,43.28714601,2,3
5120082,22-Apr-2021,-42.40789508,43.5808409,2,3
5120082,23-Apr-2021,-42.46339828,43.90859269,2,3
5120082,24-Apr-2021,-42.48398019,44.29074268,2,3
5120082,25-Apr-2021,-42.41994832,44.75000662,2,3
5120082,26-Apr-2021,-42.18957056,45.26462523,2,3
5120082,27-Apr-2021,-41.95394311,45.78318093,2,3
5120082,28-Apr-2021,-41.76038385,46.29038166,2,3
5120082,29-Apr-2021,-41.45081675,46.77069746,2,3
5120082,30-Apr-2021,-41.15344858,47.25369008,2,3
5120082,01-May-2021,-41.02391526,47.72542987,2,3
5120082,02-May-2021,-40.92692163,48.11449704,2,3
5120082,03-May-2021,-40.72987333,48.37152807,2,3
5120082,04-May-2021,-40.34442784,48.47276098,2,3
5120082,05-May-2021,-39.6886117,48.51575253,2,3
5120082,06-May-2021,-38.93233494,48.61947726,2,3
5120082,07-May-2021,-38.2597464,48.83198008,2,3
5120082,08-May-2021,-37.75695364,49.17046678,2,3
5120082,09-May-2021,-37.28278747,49.55257466,2,3
5120082,10-May-2021,-36.66737626,49.89934773,2,3
5120082,11-May-2021,-36.13070838,50.13996607,2,3
5120082,12-May-2021,-35.71019803,50.15968527,2,3
5120082,13-May-2021,-35.22506664,49.98890874,2,3
5120082,14-May-2021,-34.73542713,49.76327696,2,3
5120082,15-May-2021,-34.39580396,49.57289531,2,3
5120082,16-May-2021,-34.19827947,49.44950361,2,3
5120082,17-May-2021,-33.95159115,49.39056493,2,3
5120082,18-May-2021,-33.67255365,49.39015572,2,3
5120082,19-May-2021,-33.39620016,49.31370818,2,3
5120082,20-May-2021,-32.87299258,49.07604507,0,3
5120082,21-May-2021,-31.94023878,48.7036041,0,3
5120082,22-May-2021,-30.55042809,48.27885175,0,3
5120082,23-May-2021,-29.03601242,47.89784784,0,3
5120082,24-May-2021,-27.70478497,47.64816377,0,3
5120082,25-May-2021,-26.43096657,47.51120509,0,3
5120082,26-May-2021,-25.10660625,47.64824766,0,3
5120082,27-May-2021,-24.20086773,48.01139374,0,3
5120082,28-May-2021,-24.40073052,48.33534079,0,3
5120082,29-May-2021,-25.37787154,48.33685579,0,3
5120082,30-May-2021,-26.35204491,47.92111005,0,3
5120082,31-May-2021,-26.39404894,47.1878011,0,3
5120082,01-Jun-2021,-24.93247147,46.4985601,0,4
5120082,02-Jun-2021,-22.92317225,46.11044838,0,4
5120082,03-Jun-2021,-21.40132361,46.03731306,0,4
5120082,04-Jun-2021,-20.35162509,46.19260557,0,4
5120083,19-Sep-2020,4.30628,61.4917,1,1
5120083,20-Sep-2020,4.415457222,61.11704426,1,1
5120083,21-Sep-2020,4.495249729,60.52420669,1,1
5120083,22-Sep-2020,4.163792894,60.01232631,1,1
5120083,23-Sep-2020,3.879375636,59.6470395,1,1
5120083,24-Sep-2020,3.809038645,59.47039425,1,1
5120083,25-Sep-2020,3.794439854,59.44250849,1,1
5120083,26-Sep-2020,3.776198278,59.48227165,1,1
5120083,27-Sep-2020,3.744182147,59.50354554,1,1
5120083,28-Sep-2020,3.739159514,59.51960396,1,1
5120083,29-Sep-2020,3.752151962,59.59526428,1,1
5120083,30-Sep-2020,3.748289839,59.67814128,1,1
5120083,01-Oct-2020,3.736959058,59.72074295,1,1
5120083,02-Oct-2020,3.735161896,59.76603741,1,1
5120083,03-Oct-2020,3.726834553,59.84598005,1,1
5120083,04-Oct-2020,3.742796054,59.93370571,1,1
5120083,05-Oct-2020,3.761494801,59.98883689,1,1
5120083,06-Oct-2020,3.759185805,60.03993055,1,1
5120083,07-Oct-2020,3.74656412,60.07618571,1,1
5120083,08-Oct-2020,3.736419448,60.08943756,1,1
5120083,09-Oct-2020,3.752104274,60.1374558,1,1
5120083,10-Oct-2020,3.818527038,60.23959469,1,1
5120083,11-Oct-2020,3.854638324,60.46135202,1,1
5120083,12-Oct-2020,3.558610908,60.82354467,1,1
5120083,13-Oct-2020,2.506617872,61.30304296,1,1
5120083,14-Oct-2020,0.9388640097,61.734379,0,1
5120083,15-Oct-2020,-0.7110799827,61.93124877,0,1
5120083,16-Oct-2020,-2.32722921,61.83140493,0,1
5120083,17-Oct-2020,-3.936378576,61.40105419,0,1
5120083,18-Oct-2020,-5.542888269,60.72256855,0,1
5120083,19-Oct-2020,-7.143371619,59.87348858,0,1
5120083,20-Oct-2020,-8.759685244,58.8323096,0,1
5120083,21-Oct-2020,-10.36737408,57.63894383,0,1
5120083,22-Oct-2020,-11.98204783,56.37520562,0,1
5120083,23-Oct-2020,-13.62092004,55.18585461,0,1
5120083,24-Oct-2020,-15.15146921,54.19057961,0,1
5120083,25-Oct-2020,-16.23535406,53.36083281,0,1
5120083,26-Oct-2020,-17.0858167,52.63144889,0,1
5120083,27-Oct-2020,-18.70738378,51.99307055,5,1
5120083,28-Oct-2020,-20.94233749,51.52624083,0,1
5120083,29-Oct-2020,-22.72622099,51.20791571,0,1
5120083,30-Oct-2020,-23.57484053,50.9330185,0,1
5120083,31-Oct-2020,-24.42738501,50.70722866,0,1
5120083,01-Nov-2020,-25.6967456,50.49848752,0,1
5120083,02-Nov-2020,-27.20955713,50.28468311,0,1
5120083,03-Nov-2020,-28.67449818,49.9561855,0,1
5120083,04-Nov-2020,-30.14514465,49.48666101,0,1
5120083,05-Nov-2020,-32.17464136,48.97824322,0,1
5120083,06-Nov-2020,-34.58137918,48.46127786,2,1
5120083,07-Nov-2020,-36.35686669,47.99169885,2,1
5120083,08-Nov-2020,-36.8148539,47.56919405,2,1
5120083,09-Nov-2020,-36.72052241,47.11166445,2,1
5120083,10-Nov-2020,-36.56378591,46.6434496,2,1
5120083,11-Nov-2020,-36.52411479,46.19271945,2,1
5120083,12-Nov-2020,-36.84529274,45.84442339,2,1
5120083,13-Nov-2020,-37.41717315,45.61690834,2,1
5120083,14-Nov-2020,-38.05775516,45.57200347,2,1
5120083,15-Nov-2020,-38.2363502,45.716724,2,1
5120083,16-Nov-2020,-37.96789072,46.01626772,2,1
5120083,17-Nov-2020,-37.65034876,46.34989362,2,1
5120083,18-Nov-2020,-37.3316123,46.5225671,2,1
5120083,19-Nov-2020,-37.40429904,46.44800357,2,1
5120083,20-Nov-2020,-38.1418328,46.10450988,2,1
5120083,21-Nov-2020,-39.23756948,45.63785903,2,1
5120083,22-Nov-2020,-39.9599278,45.20521847,2,1
5120083,23-Nov-2020,-40.04601037,44.83775864,2,1
5120083,24-Nov-2020,-40.15325317,44.56198645,2,1
5120083,25-Nov-2020,-40.35571636,44.41447502,2,1
5120083,26-Nov-2020,-40.60382719,44.39294945,2,1
5120083,27-Nov-2020,-40.68328149,44.39286014,2,1
5120083,28-Nov-2020,-40.56988484,44.41452531,2,1
5120083,29-Nov-2020,-40.4997922,44.47315282,2,1
5120083,30-Nov-2020,-40.37226546,44.51017707,2,1
5120083,01-Dec-2020,-40.72576818,44.46776971,2,2
5120083,02-Dec-2020,-41.4038909,44.31117763,2,2
5120083,03-Dec-2020,-41.68977077,44.02082048,2,2
5120083,04-Dec-2020,-41.52477025,43.62376746,2,2
5120083,05-Dec-2020,-41.28167969,43.14623768,2,2
5120083,06-Dec-2020,-41.48846657,42.69467394,2,2
5120083,07-Dec-2020,-41.71740782,42.36099584,2,2
5120083,08-Dec-2020,-41.81483637,42.21272158,2,2
5120083,09-Dec-2020,-41.77336376,42.23917513,2,2
5120083,10-Dec-2020,-41.69902896,42.43724298,2,2
5120083,11-Dec-2020,-41.70918381,42.74295949,2,2
5120083,12-Dec-2020,-41.70924495,43.06966441,2,2
5120083,13-Dec-2020,-41.35870777,43.30627695,2,2
5120083,14-Dec-2020,-40.37576797,43.34020743,2,2
5120083,15-Dec-2020,-39.43661176,43.2303165,2,2
5120083,16-Dec-2020,-39.64667655,43.12617546,2,2
5120083,17-Dec-2020,-40.65767625,43.10911862,2,2
5120083,18-Dec-2020,-41.53867479,43.12028721,2,2
5120083,19-Dec-2020,-42.10557909,43.13022289,2,2
5120083,20-Dec-2020,-42.071573,43.10074324,2,2
5120083,21-Dec-2020,-41.53294013,43.04940711,2,2
5120083,22-Dec-2020,-41.4454115,43.01260839,2,2
5120083,23-Dec-2020,-41.46264541,42.96964856,2,2
5120083,24-Dec-2020,-41.43505261,42.86205539,2,2
5120083,25-Dec-2020,-41.28649331,42.66718543,2,2
5120083,26-Dec-2020,-41.02413995,42.52436808,2,2
5120083,27-Dec-2020,-40.84933291,42.58037533,2,2
5120083,28-Dec-2020,-40.65581764,42.84454625,2,2
5120083,29-Dec-2020,-40.43537992,43.24980173,2,2
5120083,30-Dec-2020,-40.65870399,43.73944914,2,2
5120083,31-Dec-2020,-41.85887347,44.22131945,2,2
5120083,01-Jan-2021,-43.28034192,44.57713878,2,2
5120083,02-Jan-2021,-44.20077896,44.72263522,2,2
5120083,03-Jan-2021,-44.26661967,44.72282466,2,2
5120083,04-Jan-2021,-43.89550688,44.54292552,2,2
5120083,05-Jan-2021,-43.00366464,44.30225883,2,2
5120083,06-Jan-2021,-41.60298481,44.06906848,2,2
5120083,07-Jan-2021,-41.0677246,43.84754369,2,2
5120083,08-Jan-2021,-41.47351189,43.72662986,2,2
5120083,09-Jan-2021,-42.36750393,43.74472645,2,2
5120083,10-Jan-2021,-43.24790999,43.92819646,2,2
5120083,11-Jan-2021,-43.61146859,44.16772323,2,2
5120083,12-Jan-2021,-42.93679299,44.35467784,2,2
5120083,13-Jan-2021,-41.72459417,44.3878207,2,2
5120083,14-Jan-2021,-41.07122777,44.31604107,2,2
5120083,15-Jan-2021,-41.32295825,44.24734534,2,2
5120083,16-Jan-2021,-41.86708293,44.17859267,2,2
5120083,17-Jan-2021,-42.15823499,44.08182677,2,2
5120083,18-Jan-2021,-42.12197111,44.0290423,2,2
5120083,19-Jan-2021,-41.67238802,44.09666684,2,2
5120083,20-Jan-2021,-40.5101732,44.2286297,2,2
5120083,21-Jan-2021,-39.4244362,44.35447975,2,2
5120083,22-Jan-2021,-39.29353217,44.41376634,2,2
5120083,23-Jan-2021,-39.64939182,44.38574203,2,2
5120083,24-Jan-2021,-40.0704899,44.25587441,2,2
5120083,25-Jan-2021,-40.47262924,43.94409124,2,2
5120083,26-Jan-2021,-40.85780697,43.47102727,2,2
5120083,27-Jan-2021,-41.2000303,42.89421758,2,2
5120083,28-Jan-2021,-41.22946244,42.31939805,2,2
5120083,29-Jan-2021,-40.80360554,41.85730495,2,2
5120083,30-Jan-2021,-41.08009205,41.59476019,2,2
5120083,31-Jan-2021,-41.79336163,41.47910513,2,2
5120083,01-Feb-2021,-42.12228638,41.48126423,2,2
5120083,02-Feb-2021,-41.6170113,41.65136372,2,2
5120083,03-Feb-2021,-40.56898836,41.95361565,2,2
5120083,04-Feb-2021,-39.9601791,42.38512798,2,2
5120083,05-Feb-2021,-39.76233842,42.99113108,2,2
5120083,06-Feb-2021,-39.77592715,43.72990665,2,2
5120083,07-Feb-2021,-39.80016138,44.41460263,2,2
5120083,08-Feb-2021,-39.5487618,44.84126557,2,2
5120083,09-Feb-2021,-38.60520483,44.96790986,2,2
5120083,10-Feb-2021,-37.02179547,44.92707616,2,2
5120083,11-Feb-2021,-34.97853194,44.93445933,2,2
5120083,12-Feb-2021,-33.20100743,44.9753482,2,2
5120083,13-Feb-2021,-32.142841,44.99155264,0,2
5120083,14-Feb-2021,-30.83701349,44.88853205,0,2
5120083,15-Feb-2021,-29.95684854,44.56298051,0,2
5120083,16-Feb-2021,-29.99529695,44.12071564,0,2
5120083,17-Feb-2021,-31.14171776,43.64517807,0,2
5120083,18-Feb-2021,-32.93877618,43.11653815,0,2
5120083,19-Feb-2021,-34.89543208,42.60431537,2,2
5120083,20-Feb-2021,-36.75235563,42.2922929,2,2
5120083,21-Feb-2021,-37.93886225,42.31371999,2,2
5120083,22-Feb-2021,-37.85513613,42.64120095,2,2
5120083,23-Feb-2021,-37.02708123,43.13280336,2,2
5120083,24-Feb-2021,-36.17336107,43.59717831,2,2
5120083,25-Feb-2021,-35.92306134,43.84066674,2,2
5120083,26-Feb-2021,-36.61775361,43.74083544,2,2
5120083,27-Feb-2021,-37.40801322,43.30468507,2,2
5120083,28-Feb-2021,-37.36345175,42.70933411,2,2
5120083,01-Mar-2021,-36.74624133,42.04145136,2,3
5120083,02-Mar-2021,-36.14056991,41.37696698,2,3
5120083,03-Mar-2021,-35.6693697,40.78119071,2,3
5120083,04-Mar-2021,-35.3317784,40.32902143,2,3
5120083,05-Mar-2021,-35.412304,40.12751812,2,3
5120083,06-Mar-2021,-35.82537377,40.12389897,2,3
5120083,07-Mar-2021,-36.23202137,40.23201487,2,3
5120083,08-Mar-2021,-36.16178251,40.29145928,2,3
5120083,09-Mar-2021,-35.21067437,40.24880136,2,3
5120083,10-Mar-2021,-33.84532501,40.17066776,2,3
5120083,11-Mar-2021,-32.9821902,40.16424129,0,3
5120083,12-Mar-2021,-33.18659836,40.25623714,2,3
5120083,13-Mar-2021,-33.64853176,40.33448582,2,3
5120083,14-Mar-2021,-33.36138027,40.36896545,2,3
5120083,15-Mar-2021,-33.13617111,40.38260473,2,3
5120083,16-Mar-2021,-32.92883049,40.40902945,0,3
5120083,17-Mar-2021,-32.83152726,40.42663474,0,3
5120083,18-Mar-2021,-32.85492299,40.46784176,0,3
5120083,19-Mar-2021,-32.26161267,40.46100862,0,3
5120083,20-Mar-2021,-31.59032322,40.44252196,0,3
5120083,21-Mar-2021,-30.47982647,40.47958472,0,3
5120083,22-Mar-2021,-28.31836225,40.5576295,0,3
5120083,23-Mar-2021,-25.43540579,40.76064819,0,3
5120083,24-Mar-2021,-22.37470897,41.18985099,0,3
5120083,25-Mar-2021,-19.30986393,41.95167246,0,3
5120083,26-Mar-2021,-16.36108158,43.06074911,5,3
5120083,27-Mar-2021,-14.11148036,44.26533054,5,3
5120083,28-Mar-2021,-12.96753766,45.3360785,5,3
5120083,29-Mar-2021,-12.34631723,46.1433739,5,3
5120083,30-Mar-2021,-11.9553059,46.60587728,5,3
